,start_time,away_team,home_team
175,2019-11-16 19:00:00+00:00,MILWAUKEE_BUCKS,INDIANA_PACERS
176,2019-11-16 19:30:00+00:00,CHARLOTTE_HORNETS,NEW_YORK_KNICKS
177,2019-11-16 20:00:00+00:00,NEW_ORLEANS_PELICANS,MIAMI_HEAT
178,2019-11-16 20:00:00+00:00,HOUSTON_ROCKETS,MINNESOTA_TIMBERWOLVES
179,2019-11-16 20:30:00+00:00,TORONTO_RAPTORS,DALLAS_MAVERICKS
180,2019-11-16 20:30:00+00:00,PORTLAND_TRAIL_BLAZERS,SAN_ANTONIO_SPURS
181,2019-11-16 22:30:00+00:00,ATLANTA_HAWKS,LOS_ANGELES_CLIPPERS
182,2019-11-17 15:00:00+00:00,PHILADELPHIA_76ERS,CLEVELAND_CAVALIERS
183,2019-11-17 15:30:00+00:00,BOSTON_CELTICS,SACRAMENTO_KINGS
184,2019-11-17 18:00:00+00:00,DENVER_NUGGETS,MEMPHIS_GRIZZLIES
185,2019-11-17 18:00:00+00:00,WASHINGTON_WIZARDS,ORLANDO_MAGIC
186,2019-11-17 19:00:00+00:00,GOLDEN_STATE_WARRIORS,NEW_ORLEANS_PELICANS
187,2019-11-17 21:30:00+00:00,ATLANTA_HAWKS,LOS_ANGELES_LAKERS
188,2019-11-18 19:00:00+00:00,CLEVELAND_CAVALIERS,NEW_YORK_KNICKS
189,2019-11-18 19:30:00+00:00,INDIANA_PACERS,BROOKLYN_NETS
190,2019-11-18 19:30:00+00:00,CHARLOTTE_HORNETS,TORONTO_RAPTORS
191,2019-11-18 20:00:00+00:00,MILWAUKEE_BUCKS,CHICAGO_BULLS
192,2019-11-18 20:00:00+00:00,PORTLAND_TRAIL_BLAZERS,HOUSTON_ROCKETS
193,2019-11-18 20:30:00+00:00,SAN_ANTONIO_SPURS,DALLAS_MAVERICKS
194,2019-11-18 21:00:00+00:00,BOSTON_CELTICS,PHOENIX_SUNS
195,2019-11-18 21:00:00+00:00,MINNESOTA_TIMBERWOLVES,UTAH_JAZZ
196,2019-11-18 22:30:00+00:00,OKLAHOMA_CITY_THUNDER,LOS_ANGELES_CLIPPERS
197,2019-11-19 20:00:00+00:00,GOLDEN_STATE_WARRIORS,MEMPHIS_GRIZZLIES
198,2019-11-19 20:00:00+00:00,PORTLAND_TRAIL_BLAZERS,NEW_ORLEANS_PELICANS
199,2019-11-19 22:00:00+00:00,PHOENIX_SUNS,SACRAMENTO_KINGS
200,2019-11-19 22:30:00+00:00,OKLAHOMA_CITY_THUNDER,LOS_ANGELES_LAKERS
201,2019-11-20 19:00:00+00:00,NEW_YORK_KNICKS,PHILADELPHIA_76ERS
202,2019-11-20 19:00:00+00:00,SAN_ANTONIO_SPURS,WASHINGTON_WIZARDS
203,2019-11-20 19:30:00+00:00,MILWAUKEE_BUCKS,ATLANTA_HAWKS
204,2019-11-20 19:30:00+00:00,CHARLOTTE_HORNETS,BROOKLYN_NETS
205,2019-11-20 19:30:00+00:00,GOLDEN_STATE_WARRIORS,DALLAS_MAVERICKS
206,2019-11-20 19:30:00+00:00,CLEVELAND_CAVALIERS,MIAMI_HEAT
207,2019-11-20 19:30:00+00:00,ORLANDO_MAGIC,TORONTO_RAPTORS
208,2019-11-20 20:00:00+00:00,DETROIT_PISTONS,CHICAGO_BULLS
209,2019-11-20 20:00:00+00:00,UTAH_JAZZ,MINNESOTA_TIMBERWOLVES
210,2019-11-20 21:00:00+00:00,HOUSTON_ROCKETS,DENVER_NUGGETS
211,2019-11-20 22:00:00+00:00,BOSTON_CELTICS,LOS_ANGELES_CLIPPERS
212,2019-11-21 20:00:00+00:00,PORTLAND_TRAIL_BLAZERS,MILWAUKEE_BUCKS
213,2019-11-21 22:30:00+00:00,NEW_ORLEANS_PELICANS,PHOENIX_SUNS
214,2019-11-22 19:00:00+00:00,ATLANTA_HAWKS,DETROIT_PISTONS
215,2019-11-22 19:00:00+00:00,CHARLOTTE_HORNETS,WASHINGTON_WIZARDS
216,2019-11-22 19:30:00+00:00,SACRAMENTO_KINGS,BROOKLYN_NETS
217,2019-11-22 20:00:00+00:00,MIAMI_HEAT,CHICAGO_BULLS
218,2019-11-22 20:00:00+00:00,LOS_ANGELES_LAKERS,OKLAHOMA_CITY_THUNDER
219,2019-11-22 20:00:00+00:00,SAN_ANTONIO_SPURS,PHILADELPHIA_76ERS
220,2019-11-22 20:30:00+00:00,CLEVELAND_CAVALIERS,DALLAS_MAVERICKS
221,2019-11-22 21:00:00+00:00,BOSTON_CELTICS,DENVER_NUGGETS
222,2019-11-22 21:00:00+00:00,GOLDEN_STATE_WARRIORS,UTAH_JAZZ
223,2019-11-22 22:30:00+00:00,HOUSTON_ROCKETS,LOS_ANGELES_CLIPPERS
224,2019-11-23 17:00:00+00:00,PHOENIX_SUNS,MINNESOTA_TIMBERWOLVES
225,2019-11-23 19:00:00+00:00,CHICAGO_BULLS,CHARLOTTE_HORNETS
226,2019-11-23 19:00:00+00:00,ORLANDO_MAGIC,INDIANA_PACERS
227,2019-11-23 19:30:00+00:00,TORONTO_RAPTORS,ATLANTA_HAWKS
228,2019-11-23 19:30:00+00:00,SAN_ANTONIO_SPURS,NEW_YORK_KNICKS
229,2019-11-23 19:30:00+00:00,MIAMI_HEAT,PHILADELPHIA_76ERS
230,2019-11-23 20:00:00+00:00,PORTLAND_TRAIL_BLAZERS,CLEVELAND_CAVALIERS
231,2019-11-23 20:00:00+00:00,LOS_ANGELES_LAKERS,MEMPHIS_GRIZZLIES
232,2019-11-23 20:30:00+00:00,DETROIT_PISTONS,MILWAUKEE_BUCKS
